Date,Review,Likes On Reviews,User_name
"October 18, 2015","Useless Even though good internet connection, network errors all the time. Not possible to log-in with existing account. Search which returns thousands of articles in the webpage, find nothing in the app. What should it then be used for? Old version was much more usefull!",3.0,User1256
"October 24, 2015","Just hated it
I hated it for having no quantity available shown for every item.. I had to open mobile version in my internet browser for that.. Than what's the point of having the app??? Then another thing like everyone's said, why there is no multiple shopping list like last time?? Last time app was much much more better than this in terms of its functions.. But however I like the new design though. Please I beg you to update the app according to what people's complaints.",6.0,User2122
"October 20, 2015","New? The new bad! Dislike! #1 Can't switch shopping list. #2 Can't see in-stock quantity. #3 Screen estate have been taken up by huge spacing + big fonts + big pics = more scrolling = more time wasted. Plz revert back to the old v1.94, that was the real BETTER app!!",9.0,User910
"October 3, 2015","Ikea staff suggest paper a better alternative Spent several hours prepping my list, get to Ikea and only one item remaining. So frustrating as I missed several items and live 5 hours away. Staff had heard this many times and just as sick of it. Will be asking Ikea to mail the missing items at no cost.",,User911
"May 31, 2016","Like the old app better. I can't log into IKEA Family, no matter what I try. It's too difficult to browse products with no way to sort or refine. Sure, it looks more polished but it completely lost all functionality.",3.0,User206
"August 24, 2015",Uses too much space and doesn't work Always asks for location or registration while I'm already registered. Further the app uses tooooooo much memory date which causes a lot of errors,,User1075
"August 26, 2015","If it ain't broken don't fix it
The old app was way better. Thisone is just, simply put, worse. The scan function is unreliable, it hardly detects anything. The search function is even worse. Every search I tried came up empty. When I manually selected a product its location in the warehouse was wrong. Just make the old API available so the old app will work again.",,User1497
"August 29, 2015",No location App won't allow me to set or see any location outside of Canada. I'm afraid to place an online order. I might as well use the Internet. Don't waste your time with this one.,,User450
"October 4, 2015","Old App Better
This new app looks pretty, but the key functions of sort and filter are missing. Also inferior shopping list and stock level functions. Was still using the old app, until an 'update' started pointing to this 'improved' app and wouldn't open. Frustrating that we're being forced to use what amounts to a beta release. Just going to use the website for now.",1.0,User1497
"October 24, 2015","I'll echo Laura's comments because its my exact experience with this app. Can't log in through the app, I can log in on the website for my IKEA Family account but when I try to log in on the app it says the email and password combination do not match. I have double checked spelling and even tried a password reset. Nothing! Very disappointed. I don't think this app will stay on my phone much longer if this isn't fixed.",,User1573
"October 10, 2015","You forced me to update to this????? Simply went from working to being completely nonfunctional. The old app wasn't flash but it was simple and 100% functional, which is perfect for a mobile app. Bring it back, this new version is trash. (Nexus 5, Android 6, UAE)",2.0,User2311
"September 1, 2015","Connected with stranger's account
The app itself is working, but like Ikea products- ups and downs- some good quality some not, the Ikea system is broken: when I log in into account from the app or browser with email and password it redirect me to INTO another person account with his name and his email- I do not see my but I can edit and see his personal account details ! I think that this is major security flow in the Ikea system.",11.0,User1921
"October 19, 2015","The most recent update(s) RUINED it!
I used to LOVE this app. I used it ALL the time! I don't live the same town as an IKEA store so I have several lists so everything is neatly divided when I do make it into store. The app already helped by checking availability and giving the section in which each piece can be found in store, however, it also allowed me to sort through and filter my searches and switch from one list to another. I don't care if it's prettier, I HATE it now. DON'T WASTE YOUR TIME! I have this but still use the internet instead",4.0,User1668
"October 26, 2015","Stay away from this store
No wonder they don't allow reviews posted by their clients on the website. That's the only way they can keep the business going. I bought a mattress that was soft when I was there, but the one I got through home delivery is a freaking rock. Now I talked to their customer service and there's nothing they can do. They only have a national Ikea customer service number, they don't have customer service numbers for individual stores.",,User1105
"September 12, 2015",Still Useless Never recognises my email address so always have to sign in with family number. Then it never shows me ALL of my shopping lists.,,User1186
"August 30, 2015","Good start but many problems
It's very frustrating that the app can only be logged into on one device at a time. My wife and I had a phone and tablet each and were forever being prompted to login. The app itself is quite nice, and the barcode/item number scanner works pretty well. It's quite handy for walking around the store, but there are errors with the locations it reports things to be in, and stock levels are not accurate. The app is not intended to work for online shopping but please let us add items to other shopping lists",2.0,User2071
"October 8, 2015",Awful Really bad app. Don't waste time with this. Use mobile version of website instead. You can still access your lists and product quantities on it,8.0,User242
"September 26, 2015","Lacking basic functionality You can have multiple lists on the Web, but you can not even select one of them in the app. Previous app at least you could log off and select new list at login time. Usability is bad. No thought placed on how to use the app. Basic mistakes makes for a tediously experience.",3.0,User647
"September 22, 2015","The worst app ever Only gave 5 stars so you can see it. Doesn't work, you cant change your list. It freeze a lot. I prefer the web.",,User2067
"August 29, 2015","Miss My Customized Lists
Yes, the new app is shiny and pretty and new, but it's frustrating that the only shopping list that appears is the first alphabetical one I have. There is no way to switch to any of the other lists I use to organize my trips. Since the old app can't be accessed anymore, the only way to get to them is to pull up the website. Which defeats the purpose of using the app.",,User2216
"August 24, 2015","Horrible, don't waste your time
Not an improvement that's for certain! Can only see kitchen base cabinets, no high cabs, wall... and no way to switch to the others (like how the last app could). Difficulty setting my store - live in NY but closest store is Burlington ON - and it was a long process to finally get it. Takes MUCH longer scrolling through pages. The old app wasn't perfect but was a hell of a lot better than this.",12.0,User1497
"September 17, 2015","Very unstable Even the simplest functions, like opening a product page, are very unreliable. And not having a sort and filter feature is just sad. If you have an app, please make sure to have at least the same functionality as the website. That's not that hard, is it?",,User2358
"October 18, 2015","The good: - It's a portable ikea catalog and can help you find the aisles+bins to pick up your stuff. - Barcode scanning might be useful while in the store; I didn't try this yet. The bad: - Shopping list doesn't sync with website, although I hear it's just unreliable. - Poor use of visual real - Unintuitive way to ""uncheck"" and delete items in shopping cart. (Slide left to toggle this, slide right to delete) - Missing product details. Example: LEN sheets info has the size of the sealed package, but not the size of the sheets themselves. Misc: - Reminder to join their wifi when mobile signal unavailable. Overall: Only slightly better than shopping with a list printed from the website.",2.0,User209
"August 30, 2015","Crash on start Used to work well, older version on diff phone. Just installed this on nexus 5 - can't even open. Sadness :(",1.0,User932
"October 5, 2015","Never connects Even when I'm fully connected to the Internet I have no ""no network connection"" but only on this app. Hate it !",,User2239
"September 16, 2015","Uninstall Still searching for ""my store"", thanks, I know where ""my store"" is located. App keeps showing I'm not connected to my Internet, yes, yes I am. Won't let me move from searching for my store page. Waste of time. Uninstalling",,User1802
"September 10, 2015","Bring back the old version!
Many issues. Only allows one shopping list, when using swipe typing it doesn't automatically add spaces, confusing item stock availability (discontinued item!? Which one?!, doesn't show stock counts). I also liked in the old version that you could look products up by type... For example if I was looking at a specific pillow you could scroll down and follow a button to see 'more pillows' rather than searching and getting random results thrown in. I liked to be able to do that to compare products/prices.",6.0,User1148
"October 13, 2015",Previous version was way better! This new version is useless! The shopping list feature is terrible and doesn't support multiple lists!,,User288
"October 24, 2015","Does not display stock levels accurately The app always lists items on the shopping list as ""in stock"". The website is more accurate. Not helpful when you live regionally and make the two hour drive.",,User1271
"September 16, 2015",From 5 stars to 1 I'm lost in this app. I usually use the app while shopping at Ikea. This update is not user friendly and is not efficient or fun to use. At least make available the previous version for those who would like to revert to it.,3.0,User1285
"October 5, 2015",Finding local store Can't get past the finding local store location page and manual selection is greyed out. Pointless.,,User1581
"October 3, 2015","Going backwards
The old app was good enough. The first thing I tried to accomplish in this new one was sorting my search, but there is no sort function! *facepalm*. Please fix this bug. Also please make the text and images smaller,they are way too big. I can only fit two on my screen at a time. Please add list or grid display also.",,User446
"August 28, 2015","Can't log in through the app
I can log in on the website for my IKEA Family account but when I try to log in on the app it says the email and password combination do not match. I have double checked spelling and even tried a password reset. Nothing! Very disappointed. I don't think this app will stay on my phone much longer if this isn't fixed.",3.0,User477
"October 24, 2015",Not that useful No access to custom shopping lists and the default list doesn't sync reliably across devices.,9.0,User182
"October 1, 2015","Barely functions After ONE attempt to log into my Ikea Family acct, it told me ""too many failed attempts"" and locked me out. Then seized up when I tried to choose my store rather than turn on GPS. Uninstalling. Seriously Ikea, don't have an app at all if it's going to be this big a mess.",2.0,User1497
"October 2, 2015","Doesn't work on note3 Its a useless app, it does not go forward after selection of country. ..useless",,User1211
"September 7, 2015",Doesn't work anymore! Just want load items anymore since update. Useless!,,User153
"September 9, 2015","Does exactly what I'd expect.
I'm not sure why other reviewers disliked this app, maybe it has problems only in the US? I can enter my shopping list for the shopping visit from home, and open it in the store. It neatly divides the items into what I have to collect from the showrooms or Market Hall, and what to collect from the Self Service area, telling me what the stock situation is as well. Then, it arranges the list in order of location, so I can just work my way up the aisles to the checkout. It does everything I would expect.",2.0,User914
"September 6, 2015","Won't let me log in The app itself I enjoy, but I hate that it won't let me log in. It says my username and password don't match, when I just used them to log in online and it worked fine. Overall, it is a good app.",,User665
"October 13, 2015","Cannot log in As most other users are stating, older app was MUCH better. This thing can't even process a log in!",,User1423
"September 12, 2015",So sad Can't even log in or store information easily. The old one worked great for me... so sad.,,User2240
"September 2, 2015","Doesn't work It won't let me sign in, it won't find my store unless I'm in the store, at the moment it won't even admit I'm connected to my own home Wi-Fi. It literally is a paperweight.",2.0,User1956
"October 12, 2015","Got an email saying that ikea family is now digital and to download this app and add my ikea family details by clicking on the ikea family tab, of course, there is no ikea family tab, I thought I was stupid until I saw on their mobile page that their version magically has one but mine doesn't. VERY confusing and ridiculous as the ikea log in is different to the ikea family log in despite the fact that I use the same email for both. So maybe the ikea family digital membership is not available in my country? Then why did I get an email addressed specifically to me saying to try it!?!?!",,User1246
"November 11, 2015",Good but few problems Family Card disappears from menu randomly. Have to uninstall and reinstall to reimplement. Camera API needs to be updated as barcode scanner is upside-down on Marshmallow.,,User571
"October 18, 2015",Discontinued item... Which one? App says 1 item discontinued 1 item changed price and 3 items low in stock.... But which ones?!?! How useless is this info if you dont tell me which ones???,2.0,User406
"September 14, 2015","Worst app experience ever. I had an older app installed before and when I went to the store and tried opening it, a message appeared that I couldn't close, asking me to install this new app. My username and password were not ported over to the new app, so I tried to log in again. But that didn't work due to ""temporary issues"". So basically, I created my shopping lists online for nothing because I couldn't access them. Why the hell doesn't Ikea just update the older app, so all settings are kept?",1.0,User1918
"November 15, 2015",Why?! This app is useless compared to the old one. Over half the functions are gone and it is not as nice to use as the old one. I am very dissapointed.,2.0,User1497
"August 24, 2015",Slow Somehow was stopping my 3g data. App was so slow I could have walked to shop and got it done quicker!,,User2235
"October 7, 2015","Not compatible with SwiftKey keyboard I use a ""Swype-style"" keyboard called SwiftKey, and it doesn't work at all with this app. This is a pain and makes typing a lot slower.",1.0,User1874
"September 28, 2015","Rubbish So little functionality. Hard to browse, No sorting on searches, no filtering. Really poor for an innovative company like IKEA. Best off using the mobile site.",,User1497
"October 7, 2015",Bring back the old one Hate it. The previous version was a lot more user friendly. This is NOT an improvement.,,User1530
"September 10, 2015",Doesn't work Spent the last 15 mins holding my phone over the catalogue trying to work out what I'm doing wrong. Think it's just a waste of time.,,User1539
"August 29, 2015",Can't find my nearlyest store The app can't find my nearlyest store. It tell me to turn on the WiFi even it's already on. And the manual selection doesn't work.,1.0,User331
"October 19, 2015","Useless App! No sync for custom shopping lists! Doesn't connect to the servers via Wi-Fi, only mobile network! Use the website instead!",1.0,User1925
"September 6, 2015","I dont know what you all are talking about I have no issues with this app, and i have a cheap phone. Maybe you all are technologically impaired or something.",1.0,User2058
"October 24, 2015",Ok Timeout for picture loading has been fixed. Still missing some features from the old one like sort and refine.,1.0,User1005
"September 15, 2015",It doesn't work It won't let me actually look at products it just losds forever but never loads,1.0,User1591
"October 30, 2015","Does not work This app doesn't work on the nexus 6, side bar menu always stays!!",2.0,User1906
"August 26, 2015",Where's my lists? Gone! What happened? They're on the full site but not in this app. Fail!,1.0,User137
"October 7, 2015",Why doesn't this sync with multiple custom shopping lists? Is this some kind of joke? So garbage.,1.0,User1301
"August 31, 2015",Doesn't even work Stuck in the side menu and click on different subheadings and loads them but the side menu still there and there is no way of moving it out the way,,User1469
"August 27, 2015","Much worse than old app, cannot sort or filter items. The website is bad enough but this really plumbs the depths of poor design and worthlessness - avoid",,User1598
"September 24, 2015",HATE IT! Every time I try to use the app it tells me to update which I've already done. Takes me to Google play and I have to open from there. Deleting app till they fix problem,,User2521
"October 24, 2015","Won't connect I can't even start, because the app is not able to choose my closest store. Annoyed",,User1243
"May 10, 2017","Can't log in Upgraded to ikea family, but I can't log in on the app. Tried changing password online and still no luck. Mobile site works fine, just the app doesn't.",1.0,User2415
"September 7, 2015","I can't log in I have a Samsung Galaxy 6 and after downloading the app, it's refusing to log me in. Every time I enter my email address for my account, the text box reads ""incorrect email"". please fix!",1.0,User2474
"October 24, 2015","The Updated Version Is Rubbish Can't sort items by price etc, can't access personal/custom shopping lists or previous order information. And it looks bad in general.",,User1575
"October 9, 2015","Since using the new app, my account is stuck in some sort of password loop. No matter what I do I cannot access the app or website any more.",,User417
"August 24, 2015","Inventory shown is inaccurate, call first! Went to purchase furniture for my daughter's room, both items were out of stock although the app showed them as available. Complete waste of my time and now I have to make *another* trip there to get what we need.",,User2013
"September 20, 2015",Can't log in Made an account. Now when i launch app it won't log me in. Says username or password is wrong. But the same login info works in chrome and computer. But not the app. Worthless.,,User207
"September 23, 2015","Usless app, Don't Install Keeps crashing and restarting my Galaxy Note 3 every time I search for products.",,User854
"September 1, 2015",App not functional Will not log into account wants to create new account then brings me to my profile page logged in all is not secure and is totally useless good way to lose customers,,User1440
"September 24, 2015",Can't see any products at all Yup what's the point of having a shopping app if you can't even browse the products for sale,,User2436
"October 7, 2015","""Upgrade"" has ruined it Back to being great :) Samsung Galaxy Note 3",1.0,User1370
"September 21, 2015",Buggy. Will not allow me to log in. Will not recognize my email despite the fact i can log in from a web browser. Will be removing app now.,,User766
"October 19, 2015","Meh Ikea family barcode is too small in the new version of the app. Not possible to scan it at ikea with my s4 mini. It was possible to make it bigger by rotating the screen in the old app, but that is no longer a possibility.",,User724
"September 10, 2015","Helpful Helpful app, but the issue is that despite that I'm staying in NL I like to use the app in English. I hope that will be changed and I'll rate it 5.",,User2453
"August 27, 2015","Please, allow me access all my shopping list from the app, I'll give you a 5 star review if you do.",1.0,User848
"September 6, 2015",Horrible I want to browse beds and there's none available??? Really ikea? App is broken,1.0,User2496
"September 7, 2015","Sort By Feature Missing Ikea app used to have this Sort By Price feature but gone, very disappointed",,User2340
"September 21, 2015","Shopping Lists I like the updated app EXCEPT the shopping list feature doesn't let you switch between your lists, which is really annoying, and makes the app a lot less useful to me.",,User1488
"November 15, 2015",Can't search and won't show some categories for no apparent reason.,1.0,User767
"September 23, 2015","No ""SORT"" filter option??? Defenitely, not an improvement. I can't even sort products by price, new to old, popular products, brand, category... etc",,User1497
"October 22, 2015",Horrid experience So slow it makes me want to gouge out my eyes.,,User1786
"October 24, 2015",Whyyyyy????? Everything was fine with the old app. It was perfect. Exactly what was needed. And now? I keep wondering who thought this was going to be an improvement,,User1568
"October 18, 2015","behöver åtkomst till min positionen appen fungerar ej om jag inte tillåter åtkomsten till min position. detta för att utvecklarna ""glömde"" implementera manuella urvalet av varuhuset. helt idiotisk.",,User505
"October 13, 2015","Can't login I have an ikea account, but it says it's the wrong email. I can login with this email and pass inside the browser. .. hmm?",,User1443
"September 12, 2015",Scanning doesn't work Only a black screen can be seen,,User1555
"October 3, 2015",App is always slow and barely works. A waste of time,,User144
"August 24, 2015","Unable to log-in Changed password, but the app still will not let me in. Website login on browser works fine.",,User1497
"October 11, 2015","Sorting They removed the possibility to sort products, I removed the app",,User1497
"October 24, 2015",Synkar ej Man måste logga ut och in igen för att den ska synka inköpslistan om man gjort ändringar via datorn.,,User154
"September 17, 2015",Disappointment I can't login. And it stucks at showing goods.,,User1304
"November 7, 2015","Doesn't sync with my account, so I can't access my shopping list. Boo. IKEA should put the old app back up because THAT ONE works.",,User93
"September 1, 2015","Sucks! Snälla snällaste ikea, varför måste ni ta bort min favoritapp och ge mig värdelös skräp istället! :(",,User376
"October 13, 2015",IKEA store app Makes shopping in the store SO much faster you'll have twice the time to eat those incredible Swedish meatballs!!!,,User1658
"October 18, 2015",Won't let me log in Seems that my password is a letter to short for the app. So I can't even use it,,User136
"October 7, 2015",If only I could leave 0 stars. Cannot log into my account. So what's the point?,,User1616
"September 18, 2015",Annoying Wont let me login,,User1413
"September 7, 2015",Bring back the old app please!! I can't access my custom shopping lists anymore. Enough said!!,,User1347
"November 7, 2015",Just ok. Shopping list and scanning of barcodes are the only usefull features. The rest are just a links to the web site...,,User54
"September 16, 2015",PERFECT 10⭐S Did you REALLY EXPECT ANYTHING but PERFECTION FROM THESE PEOPLE💁,,User1362
"September 21, 2015",IKEA Family Card This app works great! Saved lists etc work fine for me with my registered IKEA Family Card,,User847
"September 13, 2015",Application rapide permettant de gérer sa liste d'achat. Par contre l'état du stock n'est pas bien géré (comme le site Internet d'ailleurs) car quand l'application dit qu'il reste des produits en stock et qu'une fois sur place le personnel annonce que celà fait plus de 3 heures qu'il n'y a plus rien ça fout les boules...,,User1107
"September 10, 2015",keeps crashing cant use,,User2073
"September 30, 2015",Worst Limited stock imgs,,User61
"August 27, 2015",Please add buttons Filter and sort! !!!!!!!!!!,7.0,User1900
"September 10, 2015","Excellent App! Clean, easily navigated.",1.0,User1284
"September 5, 2015",Terribile e non gestisce piu' le liste desideri,,User1998
"September 21, 2015",it does not sync with my shopping list i create on the webpage. the old one can do that.,,User691
"October 9, 2015",Buggy Too buggy to be used in store on Ikea Wifi,,User1216
"September 7, 2015",Does even load Doesn't even get past the first screen,,User184
"September 28, 2015",Nice shopping list feature Tells you where in the store to pick up your items.,,User132
"September 21, 2015",is missing selection between shopping lists,1.0,User1659
"October 24, 2015",Have nothing inside. .. only location of ikea store,,User1358
"August 26, 2015",It doesn't work...,,User2421
"October 9, 2015",IKEA!!! YAS!!!,1.0,User700
"November 17, 2015",Some catagories can't be viewed,,User1675
"October 24, 2015",Filter and sort missing Where did the filter/sort function go?!?!?!,,User1992
"October 9, 2015",A waste of time,,User1702
"October 7, 2015",It is fine You can shop the catalog and find six in the store.,,User1059
"September 22, 2015",Help me in ikea store Help me in ikea store,,User1497
"September 2, 2015",Cannot go pass the main page and the app stopped.,,User2007
"September 16, 2015",It just works,,User2475
"August 25, 2015",Need improvements Ikea's web far better than this,,User1759
"September 10, 2015",Add english language also....,,User34
"November 9, 2015",You have done a GREAT job with this app version! 👍👍,,User40
"November 7, 2015",Excellent features! Can't say anything else!,,User2351
"October 2, 2015",Poor Log in fail........,,User279
"September 17, 2015",Great app to have. Great app to have when you need ideas.,,User2231
"September 25, 2015",Ikea Terrific shopping,,User416
"October 1, 2015",Praktisch,,User2471
"August 25, 2015","SERIOUS BUG ISSUE
I love IKEA products, but this app update has is not letting me log in. On my computer I can log in fine. And I've even joined IKEA Family, but this app has a serious flaw. Please fix it. The old App was working just great. Again IT IS NOT LETTING ME LOG IN. App keeps saying that my email and password are invalid. And yes, I've double and triple checked.",2.0,User512
"October 9, 2015","I'm talking just about the login part here: Why would it logout automatically?? What's the deal here? If I lose my phone or it's get's stolen, the least of my problems would be that someone sees my shopping list for IKEA... This is typical overkill example.",1.0,User2237
"August 24, 2015",why call this an upgrade??? it keeps telling me my log in is wrong! after a billion tries i logged in yesterday. today i'm having the same issues logging in...email not valid! unfortunately i cant access the old app since its either upgrade or close. this is seriously infuriating!!!,1.0,User1816
"August 11, 2015","The IKEA FAMILY option was there in the menu, inserted my card number and viola, I no longer had to carry another plastic card in my wallet... then we attended our local IKEA store being confident that my mobile phone would do the same thing as the card which I left at home. Ran the app, and shockingly, the IKEA FAMILY option was no longer there!!! It is simply gone! Thank you for nothing, really!",1.0,User2197
"August 4, 2015","It lacks so many of the obvious features. Sort by price? No. Search by product name? No. Is there anything this ""upgrade"" does better than the old one? Why on earth did they release this when they had a perfectly good app? The old app was so useful. This one is just annoying.",,User135
"August 6, 2015","Uh... how is this an upgrade?
Why on earth would you remove the multiple lists function? It also doesn't seem to be up to date with the real time stock availability. I went down to the store after checking the app, only to find out that the very item i went there for was out of stock. The old app had stock quantity as well and I found that very helpful.",3.0,User1414
"August 13, 2015","Update is rubbish! Unable to filter or anything. What's the point of searching for a product if you cannot filter to narrow your search? Think I'll get a paper catalogue next time. IKEA, SORT THIS OUT!!!",,User2024
"August 15, 2015","Functionality severely lacking
Basic functions that I took for granted with the old app - multiple lists, search filtering and seeing stock numbers - are all crippled or gone. This half-finished app wouldn't be so terrible as a transition, but the previous app no longer works at all and simply redirects you to the embarrassingly in-progress step backwards. A shameful example of a company having no interest in the actual use cases of the people who use their technology.",2.0,User1131
"August 5, 2015","Not so easy
The new app looks much better than the old one, but navigation is difficult, some information is more difficult to find. I guess I have to down load a pdf to get measurements? Related or included products are listed but not linked easily. Stock counts would be nice to have back. TDLR: This is the Ikea App version of Windows Vista coming from XP",,User1109
"August 8, 2015",Can't see wacky wednesday deals I find it frustrating that i am not able to see what the wacky wednesday deals are on this app. I would use it way more aften if i could.,,User2403
"August 12, 2015","Lousy Ikea
Travel all the way there and just waste my time, again! The availability of items is not synced with the app, you have to always try your luck. I offer to pay in advanced and deliver when the stock is available, but the lousy Ikea doesn't take that. Complained to the costumer service and was asked to file the complain myself online. Damn it!",1.0,User345
"August 20, 2015","Bring back the old app
First, very annoyed that we're forced to ""upgrade"" to the new app. Secondly, nevermind that it has ""fewer features while we focus on core functionality"", I think you shouldn't have disabled the old app till the new achieves full functionality. Thirdly, I loathe the new interface. So much empty spacing between items, I'm scrolling like mad (because u people haven't figured out the sort feature) and the product information, I have to tap to expand each section. 4 taps per item viewed?! It would annoy a saint.",1.0,User172
"August 4, 2015","Frustrated
I absolutely love the shopping list and have used it for several trips to our ""not so local"" store. I have found the Ikea Family part of the menu disappears from the app - and I have uninstalled and reinstalled on several occasions. I am also unable to login with the app suggesting I am not registered?!",,User2498
"August 7, 2015","Downgrade Looks better but doesn't work better! Where are my lists?! Searched for ""kitchen table"" and got results for string lights and curtains. Very disappointing.",,User1309
"August 6, 2015",I can't log in! Useless as I can't log in on the app. On the main Web page no problem so I know I'm not using any incorrect details. Delete...,,User395
"August 17, 2015",Bring back the old app This new version lacks the functionality of the previous one. It's no longer possible to filter or sort product categories or access multiple lists I created on the website. I'm going to uninstall this waste-of-space app and go back to shopping IKEA through my web browser.,3.0,User2383
"August 11, 2015","Terrible Why can't I get real stock counts anymore? The old version was a fantastic app, this is just spiteful.",8.0,User1700
"August 17, 2015","Why is there no ability to sort based on price, name, etc. when browsing categories? Makes app useless. Old app was so much better, better interface and more intuitive.",,User378
"August 22, 2015","looks nice but.. You can't switch between shopping lists? There doesn't seem to be a ""manage lists"" option anymore. I really regret uninstalling the older app.",9.0,User1497
"August 11, 2015","Scanning doesn't work Takes a long time to get the app to properly scan something, so what's the point? Just snap a picture with my camera and move on.",2.0,User1158
"August 21, 2015",Bug I would to be able to use this app but it won't let me log in. I put in my email but it says that it's incorrect. But I know it's the right email. I don't know what to do,,User1288
"August 3, 2015","Has it's flaws but very nice app I wish there was a ""wish list"" feature or multiple lists support! Even a ""Stuff I own"" list would be nice! Other than that, fourniture details page are very well done and contain lots of usefull information!",,User882
"August 17, 2015",The old version was great. Functional and actually worked. This one has lots of bugs. Ex. you can not see but one of your product lists. It is impossible to change between lists.,,User145
"August 20, 2015","Absolutely Hate It!
PLEASE bring the old app back! It's hard to find where to log in and WHAT HAPPENED TO THE OPTION FOR MULTIPLE SHOPPING LISTS! I need more than one list or at least a way to sort the list so like items can go together. Makes it very difficult to shop for your items in store efficiently. Epic fail, IKEA!",,User1543
"August 18, 2015","Previous was before i used""bug fix issue "" Tried it to search for sheets everything pops up no visable refine search. Really took app from 2014 to 2005. Basic stuff next thing is the meatballs will be updated to tofu....",,User188
"August 15, 2015",Bad design on the new update Prefer the older version,,User1274
"August 23, 2015","Bug I can log in on the website(on the same device) without any issues, but the app rejects my password.",2.0,User1722
"August 14, 2015",I can't login because the password has 32 characters. I tried with a smaller password but it was too complicated: IgE9J&de it only works with a password similar to the ones that I get when resetting the password: tr675n87gl. Looks very bad for a design oriented company.,,User301
"August 7, 2015","The old app was better! Looks like they simplified this version it to do very little. Have not used the scan function but I'm more after browsing, finding and stock numbers. Which this version has not done well. Can only see one shopping list. Go to the ikea website instead.",,User2435
"August 16, 2015","Worst thing at Ikea All shopping history and wishlist is gone. Doesnt allow to use my old login either, when trying to reset the password it keeps giving non sensical error. Absolute time waste and one of the first negatives why i'd not buy on Ikea!!",,User1497
"August 4, 2015","Fix it quick Missing products!! bad search engine!! , lack of filtering. Previous version was way better.",,User1497
"August 14, 2015",Can't find item even though shown on website The new app doesn't seem to search the entire Ikea catalogue anymore. Previously I found the Brimnes wardrobe via the old app and also on the website but it's not found in the new app. Very bad like a downgrade,,User1608
"August 13, 2015",Older app was better You can no longer filter or sort your searches. It takes forever to scroll through all the products now. I want the old App back!!!!!,1.0,User141
"August 14, 2015",Won't even log me in This new app doesn't even let me log into my account or recognize that my email has an account. I cannot see my account or shopping list for my ikea trip tomorrow. Super annoying!,,User2070
"August 20, 2015","No Ikea family card storage The only reason I downloaded the app was to have the Ikea family card barcode stored on my phone, and that doesn't work.",,User2348
"August 6, 2015","The app only shows the left sidebar! Whatever I choose, the sidebar is taking up the entire screen leaving no room for my voice to appear!",,User2451
"August 24, 2015",Cannot sort the price Unable to sort the price and stock available. Better previously apps. Please make easier.,,User618
"August 14, 2015","Won't stay logged in, can't access old lists Seriously, this was an improvement? How much did you pay that consultant? You got fleeced.",,User1325
"August 21, 2015","Downgrade Can't filter, can't sort, search function doesn't return results that can be found by browsing. It's a straight downgrade from the previous app",,User987
"August 12, 2015",Where is my membership barcode Just like many had said... the upgrade is actually a downgrade (or disgrace) in many ways. Fix it mate.,,User2393
"August 16, 2015",Terrible app My shopping list gets cleaned out for no reason. I had a hard time populating it!!,,User953
"August 10, 2015",Won't work! It won't load any products when I try to browse. Useless compared to the previous version.,,User1576
"August 9, 2015",Doesn't work at all. I cannot look at the products or anything. All that works for me is choosing town and the scanner.,,User411
"August 21, 2015",Need to share shopping list Would really love the app if I could text/email the shopping list. Also need an easier way to remove items from shopping list from the list screen. Otherwise not bad. Helps plan my shopping trip.,,User1654
"August 6, 2015",Search does not work at all. Only one shopping list. It does not look nor feel like an Android app.,,User1931
"August 14, 2015",لايوجد تطابق بين التطبيق والواقع تلاقي التطبيق يقولك فيه و تروح الفرع يقولك مخلص من كم يوم ويحتاج أسبوعين الين يجي .. والموظفين كل شي يقولك أسبوعين ويمكن يجي والا لا .,,User1550
"August 20, 2015",Drawer makes app unusable Seems like the navigationdrawerlayout is screwed up,,User265
"August 14, 2015",Keeps logging me out Does the service really only let one account be logged in simultaneously across multiple devices? Say it ain't so.,,User2063
"August 21, 2015",Horrible When you order a product you can't get updates,,User1813
"August 5, 2015",Josehmaru The most important thing is the ability to filter out search results and sorting products. Thats what I miss in this version,,User1497
"August 22, 2015",Samsung Galaxy S4 Great tool to record down what you need to find in IKEA.,1.0,User654
"August 6, 2015",Onbruikbaar Sidebar menu blijft permanent voor de inhoud / tekst staan waardoor de app onbruikbaar is.,,User2174
"August 5, 2015","Uninstalled Key functionality missing, like: Ikea Family and current stock level. Use their website instead.",,User555
"August 14, 2015",Want the old version back This is not friendly and pictures seriously lacking. Also cannot search. Old version back please,,User1887
"August 19, 2015",Poor app No chance to find list of shopping lists,,User22
"August 15, 2015",ห่วยกว่าเดิม เช็คสต็อคไม่ได้,,User1784
"August 16, 2015",Please bring back multiple shopping lists.,,User1470
"August 22, 2015",Not working Just installed on Android 5.1.1: simply doesn't work.,,User127
"August 10, 2015",Hattttttttttte I am unistall,,User1518
"August 24, 2015",Not helpful Dispointed,,User535
"August 13, 2015",Worst app .,,User218
"August 21, 2015",The Old App was better,,User2228
"August 17, 2015",Correct sans plus,,User2205
"August 9, 2015",Bugs,,User1691
"August 24, 2015",great store,,User1927
"August 18, 2015","No login
Don't set up an account with this, it originally said it didn't recognize my old account email and made me set up a new one. Tried to sign in on the new email address, and it doesn't recognize that either. This new app needs a lot of improvement. Just wasted 20 minutes of my time, thanks a lot IKEA. Guess I won't be updating my new house with you now.",,User225
